,hour,Ein,Eout,lbmp,charge_state,time_stamp
2630,2630,0.0,0.0,44.58,183.069542181344,2017-04-20 15:00:00
2631,2631,0.0,0.0,44.01,183.069542181344,2017-04-20 16:00:00
2632,2632,0.0,0.0,43.82,183.069542181344,2017-04-20 17:00:00
2633,2633,0.0,0.0,44.02,183.069542181344,2017-04-20 18:00:00
2634,2634,0.0,68.7817782917155,44.7,183.069542181344,2017-04-20 19:00:00
2635,2635,0.0,100.0,49.2,108.465228909328,2017-04-20 20:00:00
2636,2636,0.0,0.0,37.74,0.0,2017-04-20 21:00:00
2637,2637,-0.0,0.0,29.83,0.0,2017-04-20 22:00:00
2638,2638,-0.0,0.0,24.26,0.0,2017-04-20 23:00:00
2639,2639,-0.0,0.0,22.68,0.0,2017-04-21 00:00:00
2640,2640,16.9304578186562,0.0,19.12,0.0,2017-04-21 01:00:00
2641,2641,100.0,0.0,19.0,15.6091108541422,2017-04-21 02:00:00
2642,2642,100.0,0.0,19.07,107.804555427071,2017-04-21 03:00:00
2643,2643,-0.0,0.0,19.61,200.0,2017-04-21 04:00:00
2644,2644,-0.0,0.0,21.44,200.0,2017-04-21 05:00:00
2645,2645,0.0,0.0,26.95,200.0,2017-04-21 06:00:00
2646,2646,0.0,0.0,32.99,200.0,2017-04-21 07:00:00
2647,2647,0.0,0.0,41.25,200.0,2017-04-21 08:00:00
2648,2648,0.0,0.0,43.28,200.0,2017-04-21 09:00:00
2649,2649,0.0,0.0,44.32,200.0,2017-04-21 10:00:00
2650,2650,0.0,31.2182217082845,45.0,200.0,2017-04-21 11:00:00
2651,2651,0.0,0.0,44.54,166.139084362688,2017-04-21 12:00:00
2652,2652,0.0,0.0,44.57,166.139084362688,2017-04-21 13:00:00
2653,2653,0.0,0.0,44.24,166.139084362688,2017-04-21 14:00:00
2654,2654,0.0,0.0,42.15,166.139084362688,2017-04-21 15:00:00
2655,2655,0.0,0.0,43.92,166.139084362688,2017-04-21 16:00:00
2656,2656,0.0,0.0,41.72,166.139084362688,2017-04-21 17:00:00
2657,2657,0.0,0.0,41.6,166.139084362688,2017-04-21 18:00:00
2658,2658,0.0,53.1726674375733,40.86,166.139084362688,2017-04-21 19:00:00
2659,2659,0.0,100.0,42.09,108.465228909328,2017-04-21 20:00:00
2660,2660,0.0,0.0,36.41,0.0,2017-04-21 21:00:00
2661,2661,-0.0,0.0,32.48,0.0,2017-04-21 22:00:00
2662,2662,-0.0,0.0,26.0,0.0,2017-04-21 23:00:00
2663,2663,-0.0,0.0,21.47,0.0,2017-04-22 00:00:00
2664,2664,-0.0,0.0,20.37,0.0,2017-04-22 01:00:00
2665,2665,-0.0,0.0,16.93,0.0,2017-04-22 02:00:00
2666,2666,16.9304578186562,0.0,15.44,0.0,2017-04-22 03:00:00
2667,2667,100.0,0.0,14.28,15.6091108541422,2017-04-22 04:00:00
2668,2668,100.0,0.0,14.76,107.804555427071,2017-04-22 05:00:00
2669,2669,-0.0,0.0,17.76,200.0,2017-04-22 06:00:00
2670,2670,0.0,0.0,25.73,200.0,2017-04-22 07:00:00
2671,2671,0.0,0.0,30.0,200.0,2017-04-22 08:00:00
2672,2672,0.0,0.0,34.0,200.0,2017-04-22 09:00:00
2673,2673,0.0,0.0,34.0,200.0,2017-04-22 10:00:00
2674,2674,0.0,0.0,34.58,200.0,2017-04-22 11:00:00
2675,2675,0.0,0.0,34.78,200.0,2017-04-22 12:00:00
2676,2676,0.0,0.0,32.45,200.0,2017-04-22 13:00:00
2677,2677,0.0,0.0,34.24,200.0,2017-04-22 14:00:00
2678,2678,0.0,0.0,33.81,200.0,2017-04-22 15:00:00
2679,2679,0.0,0.0,34.44,200.0,2017-04-22 16:00:00
2680,2680,0.0,0.0,35.67,200.0,2017-04-22 17:00:00
2681,2681,0.0,0.0,37.98,200.0,2017-04-22 18:00:00
2682,2682,0.0,84.3908891458578,40.86,200.0,2017-04-22 19:00:00
2683,2683,0.0,100.0,42.09,108.465228909328,2017-04-22 20:00:00
2684,2684,0.0,0.0,35.51,0.0,2017-04-22 21:00:00
2685,2685,-0.0,0.0,30.11,0.0,2017-04-22 22:00:00
2686,2686,-0.0,0.0,26.0,0.0,2017-04-22 23:00:00
2687,2687,-0.0,0.0,22.7,0.0,2017-04-23 00:00:00
2688,2688,-0.0,0.0,21.16,0.0,2017-04-23 01:00:00
2689,2689,-0.0,0.0,18.8,0.0,2017-04-23 02:00:00
2690,2690,16.9304578186562,0.0,17.73,0.0,2017-04-23 03:00:00
2691,2691,0.0,0.0,18.37,15.6091108541422,2017-04-23 04:00:00
2692,2692,100.0,0.0,15.9,15.6091108541422,2017-04-23 05:00:00
2693,2693,100.0,0.0,17.42,107.804555427071,2017-04-23 06:00:00
2694,2694,-0.0,0.0,19.45,200.0,2017-04-23 07:00:00
2695,2695,0.0,0.0,22.54,200.0,2017-04-23 08:00:00
2696,2696,0.0,0.0,28.49,200.0,2017-04-23 09:00:00
2697,2697,0.0,0.0,28.98,200.0,2017-04-23 10:00:00
2698,2698,0.0,15.6091108541422,29.22,200.0,2017-04-23 11:00:00
2699,2699,0.0,0.0,29.02,183.069542181344,2017-04-23 12:00:00
2700,2700,0.0,0.0,26.42,183.069542181344,2017-04-23 13:00:00
2701,2701,0.0,0.0,27.68,183.069542181344,2017-04-23 14:00:00
2702,2702,0.0,0.0,27.33,183.069542181344,2017-04-23 15:00:00
2703,2703,0.0,0.0,27.82,183.069542181344,2017-04-23 16:00:00
2704,2704,0.0,0.0,30.31,183.069542181344,2017-04-23 17:00:00
2705,2705,0.0,0.0,32.84,183.069542181344,2017-04-23 18:00:00
2706,2706,0.0,62.436443416569,35.35,183.069542181344,2017-04-23 19:00:00
2707,2707,0.0,100.0,40.96,115.347710906719,2017-04-23 20:00:00
2708,2708,0.0,0.0,32.91,6.88248199739111,2017-04-23 21:00:00
2709,2709,0.0,0.0,27.63,6.88248199739111,2017-04-23 22:00:00
2710,2710,0.0,0.0,26.28,6.88248199739111,2017-04-23 23:00:00
2711,2711,0.0,0.0,22.35,6.88248199739111,2017-04-24 00:00:00
2712,2712,0.0,0.0,21.12,6.88248199739111,2017-04-24 01:00:00
2713,2713,9.4653579655426,0.0,20.59,6.88248199739111,2017-04-24 02:00:00
2714,2714,100.0,0.0,20.15,15.6091108541422,2017-04-24 03:00:00
2715,2715,100.0,0.0,20.49,107.804555427071,2017-04-24 04:00:00
2716,2716,-0.0,0.0,22.38,200.0,2017-04-24 05:00:00
2717,2717,0.0,0.0,30.39,200.0,2017-04-24 06:00:00
2718,2718,0.0,0.0,35.29,200.0,2017-04-24 07:00:00
2719,2719,0.0,0.0,35.94,200.0,2017-04-24 08:00:00
2720,2720,0.0,0.0,38.67,200.0,2017-04-24 09:00:00
2721,2721,0.0,0.0,39.06,200.0,2017-04-24 10:00:00
2722,2722,0.0,0.0,39.0,200.0,2017-04-24 11:00:00
2723,2723,0.0,37.563556583431,39.5,200.0,2017-04-24 12:00:00
2724,2724,0.0,0.0,39.13,159.256602365297,2017-04-24 13:00:00
2725,2725,0.0,0.0,37.85,159.256602365297,2017-04-24 14:00:00
2726,2726,0.0,0.0,38.32,159.256602365297,2017-04-24 15:00:00
2727,2727,0.0,0.0,38.11,159.256602365297,2017-04-24 16:00:00
2728,2728,0.0,0.0,38.88,159.256602365297,2017-04-24 17:00:00
2729,2729,0.0,0.0,38.28,159.256602365297,2017-04-24 18:00:00
2730,2730,0.0,46.8273325624268,40.24,159.256602365297,2017-04-24 19:00:00
2731,2731,0.0,100.0,42.61,108.465228909328,2017-04-24 20:00:00
2732,2732,0.0,0.0,32.94,0.0,2017-04-24 21:00:00
2733,2733,0.0,0.0,27.68,0.0,2017-04-24 22:00:00
2734,2734,0.0,0.0,25.07,0.0,2017-04-24 23:00:00
2735,2735,-0.0,0.0,22.09,0.0,2017-04-25 00:00:00
2736,2736,-0.0,0.0,19.44,0.0,2017-04-25 01:00:00
2737,2737,100.0,0.0,17.45,0.0,2017-04-25 02:00:00
2738,2738,100.0,0.0,17.07,92.1954445729289,2017-04-25 03:00:00
2739,2739,16.9304578186562,0.0,18.2,184.390889145858,2017-04-25 04:00:00
2740,2740,-0.0,0.0,18.92,200.0,2017-04-25 05:00:00
2741,2741,0.0,0.0,26.24,200.0,2017-04-25 06:00:00
2742,2742,0.0,0.0,32.89,200.0,2017-04-25 07:00:00
2743,2743,0.0,0.0,39.1,200.0,2017-04-25 08:00:00
2744,2744,0.0,0.0,41.16,200.0,2017-04-25 09:00:00
2745,2745,0.0,0.0,41.82,200.0,2017-04-25 10:00:00
2746,2746,0.0,0.0,41.81,200.0,2017-04-25 11:00:00
2747,2747,0.0,53.1726674375732,42.31,200.0,2017-04-25 12:00:00
2748,2748,0.0,0.0,41.57,142.32614454664,2017-04-25 13:00:00
2749,2749,0.0,0.0,40.81,142.32614454664,2017-04-25 14:00:00
2750,2750,0.0,0.0,40.65,142.32614454664,2017-04-25 15:00:00
2751,2751,0.0,0.0,40.96,142.32614454664,2017-04-25 16:00:00
2752,2752,0.0,0.0,41.37,142.32614454664,2017-04-25 17:00:00
2753,2753,0.0,0.0,40.77,142.32614454664,2017-04-25 18:00:00
2754,2754,0.0,46.8273325624268,40.44,142.32614454664,2017-04-25 19:00:00
2755,2755,0.0,84.3908891458578,40.8,91.5347710906719,2017-04-25 20:00:00
2756,2756,0.0,0.0,36.87,0.0,2017-04-25 21:00:00
2757,2757,0.0,0.0,28.91,0.0,2017-04-25 22:00:00
2758,2758,0.0,0.0,26.23,0.0,2017-04-25 23:00:00
2759,2759,-0.0,0.0,18.51,0.0,2017-04-26 00:00:00
2760,2760,-0.0,0.0,17.75,0.0,2017-04-26 01:00:00
2761,2761,100.0,0.0,16.64,0.0,2017-04-26 02:00:00
2762,2762,100.0,0.0,16.56,92.1954445729289,2017-04-26 03:00:00
2763,2763,16.9304578186562,0.0,17.04,184.390889145858,2017-04-26 04:00:00
2764,2764,-0.0,0.0,17.66,200.0,2017-04-26 05:00:00
2765,2765,0.0,0.0,26.2,200.0,2017-04-26 06:00:00
2766,2766,0.0,0.0,31.24,200.0,2017-04-26 07:00:00
2767,2767,0.0,0.0,38.06,200.0,2017-04-26 08:00:00
2768,2768,0.0,15.6091108541422,39.15,200.0,2017-04-26 09:00:00
2769,2769,0.0,0.0,38.5,183.069542181344,2017-04-26 10:00:00
2770,2770,0.0,0.0,38.27,183.069542181344,2017-04-26 11:00:00
2771,2771,0.0,53.1726674375732,38.12,183.069542181344,2017-04-26 12:00:00
2772,2772,0.0,0.0,37.71,125.395686727984,2017-04-26 13:00:00
2773,2773,0.0,0.0,37.25,125.395686727984,2017-04-26 14:00:00
2774,2774,0.0,0.0,36.97,125.395686727984,2017-04-26 15:00:00
2775,2775,0.0,0.0,37.5,125.395686727984,2017-04-26 16:00:00
2776,2776,0.0,3.93052820468805e-14,37.89,125.395686727984,2017-04-26 17:00:00
2777,2777,0.0,-3.93052820468805e-14,36.78,125.395686727984,2017-04-26 18:00:00
2778,2778,0.0,46.8273325624268,36.48,125.395686727984,2017-04-26 19:00:00
2779,2779,0.0,68.7817782917155,36.86,74.6043132720158,2017-04-26 20:00:00
2780,2780,0.0,0.0,32.38,0.0,2017-04-26 21:00:00
2781,2781,0.0,0.0,26.36,0.0,2017-04-26 22:00:00
2782,2782,-0.0,0.0,21.69,0.0,2017-04-26 23:00:00
2783,2783,-0.0,0.0,20.69,0.0,2017-04-27 00:00:00
2784,2784,-0.0,0.0,18.78,0.0,2017-04-27 01:00:00
2785,2785,100.0,0.0,17.39,0.0,2017-04-27 02:00:00
2786,2786,100.0,0.0,17.55,92.1954445729289,2017-04-27 03:00:00
2787,2787,16.9304578186562,0.0,17.84,184.390889145858,2017-04-27 04:00:00
2788,2788,-0.0,0.0,19.58,200.0,2017-04-27 05:00:00
2789,2789,0.0,0.0,24.21,200.0,2017-04-27 06:00:00
2790,2790,0.0,0.0,31.28,200.0,2017-04-27 07:00:00
2791,2791,0.0,0.0,36.44,200.0,2017-04-27 08:00:00
2792,2792,0.0,0.0,41.19,200.0,2017-04-27 09:00:00
2793,2793,0.0,0.0,42.53,200.0,2017-04-27 10:00:00
2794,2794,0.0,0.0,42.81,200.0,2017-04-27 11:00:00
2795,2795,0.0,0.0,42.76,200.0,2017-04-27 12:00:00
2796,2796,0.0,84.3908891458577,44.61,200.0,2017-04-27 13:00:00
2797,2797,0.0,0.0,43.73,108.465228909328,2017-04-27 14:00:00
2798,2798,0.0,0.0,43.72,108.465228909328,2017-04-27 15:00:00
2799,2799,0.0,0.0,43.86,108.465228909328,2017-04-27 16:00:00
2800,2800,0.0,3.93052820468805e-14,44.38,108.465228909328,2017-04-27 17:00:00
2801,2801,0.0,-3.93052820468805e-14,41.25,108.465228909328,2017-04-27 18:00:00
2802,2802,0.0,46.8273325624268,40.95,108.465228909328,2017-04-27 19:00:00
2803,2803,0.0,53.1726674375733,39.96,57.6738554533596,2017-04-27 20:00:00
2804,2804,0.0,0.0,33.87,0.0,2017-04-27 21:00:00
2805,2805,-0.0,0.0,29.69,0.0,2017-04-27 22:00:00
2806,2806,-0.0,0.0,23.54,0.0,2017-04-27 23:00:00
2807,2807,-0.0,0.0,21.36,0.0,2017-04-28 00:00:00
2808,2808,-0.0,0.0,19.25,0.0,2017-04-28 01:00:00
2809,2809,16.9304578186562,0.0,18.0,0.0,2017-04-28 02:00:00
2810,2810,100.0,0.0,17.64,15.6091108541422,2017-04-28 03:00:00
2811,2811,100.0,0.0,17.98,107.804555427071,2017-04-28 04:00:00
2812,2812,-0.0,0.0,18.5,200.0,2017-04-28 05:00:00
2813,2813,0.0,0.0,25.22,200.0,2017-04-28 06:00:00
2814,2814,0.0,0.0,29.82,200.0,2017-04-28 07:00:00
2815,2815,0.0,0.0,35.0,200.0,2017-04-28 08:00:00
2816,2816,0.0,0.0,39.1,200.0,2017-04-28 09:00:00
2817,2817,0.0,0.0,41.08,200.0,2017-04-28 10:00:00
2818,2818,0.0,0.0,41.29,200.0,2017-04-28 11:00:00
2819,2819,0.0,0.0,41.29,200.0,2017-04-28 12:00:00
2820,2820,0.0,0.0,42.93,200.0,2017-04-28 13:00:00
2821,2821,0.0,0.0,43.54,200.0,2017-04-28 14:00:00
2822,2822,0.0,0.0,42.9,200.0,2017-04-28 15:00:00
2823,2823,0.0,0.0,43.5,200.0,2017-04-28 16:00:00
2824,2824,0.0,100.0,44.0,200.0,2017-04-28 17:00:00
2825,2825,0.0,-4.2632564145606e-14,41.29,91.5347710906719,2017-04-28 18:00:00
2826,2826,0.0,46.8273325624268,39.1,91.534771090672,2017-04-28 19:00:00
2827,2827,0.0,37.563556583431,39.0,40.7433976347034,2017-04-28 20:00:00
2828,2828,0.0,0.0,33.73,0.0,2017-04-28 21:00:00
2829,2829,-0.0,0.0,28.83,0.0,2017-04-28 22:00:00
2830,2830,-0.0,0.0,26.94,0.0,2017-04-28 23:00:00
2831,2831,-0.0,0.0,24.98,0.0,2017-04-29 00:00:00
2832,2832,-0.0,0.0,21.78,0.0,2017-04-29 01:00:00
2833,2833,-0.0,0.0,19.88,0.0,2017-04-29 02:00:00
2834,2834,100.0,0.0,19.53,0.0,2017-04-29 03:00:00
2835,2835,16.9304578186562,0.0,19.63,92.1954445729289,2017-04-29 04:00:00
2836,2836,0.0,0.0,19.82,107.804555427071,2017-04-29 05:00:00
2837,2837,100.0,0.0,18.75,107.804555427071,2017-04-29 06:00:00
2838,2838,-0.0,0.0,21.97,200.0,2017-04-29 07:00:00
2839,2839,-0.0,0.0,24.59,200.0,2017-04-29 08:00:00
2840,2840,0.0,0.0,29.53,200.0,2017-04-29 09:00:00
2841,2841,0.0,0.0,31.95,200.0,2017-04-29 10:00:00
2842,2842,0.0,0.0,33.66,200.0,2017-04-29 11:00:00
2843,2843,0.0,0.0,34.72,200.0,2017-04-29 12:00:00
2844,2844,0.0,0.0,34.6,200.0,2017-04-29 13:00:00
2845,2845,0.0,0.0,34.72,200.0,2017-04-29 14:00:00
2846,2846,0.0,0.0,35.25,200.0,2017-04-29 15:00:00
2847,2847,0.0,0.0,36.38,200.0,2017-04-29 16:00:00
2848,2848,0.0,53.1726674375733,37.03,200.0,2017-04-29 17:00:00
2849,2849,0.0,0.0,35.71,142.32614454664,2017-04-29 18:00:00
2850,2850,0.0,31.2182217082845,37.07,142.32614454664,2017-04-29 19:00:00
2851,2851,0.0,100.0,41.38,108.465228909328,2017-04-29 20:00:00
2852,2852,0.0,0.0,34.51,0.0,2017-04-29 21:00:00
2853,2853,-0.0,0.0,29.29,0.0,2017-04-29 22:00:00
2854,2854,-0.0,0.0,24.39,0.0,2017-04-29 23:00:00
2855,2855,-0.0,0.0,22.31,0.0,2017-04-30 00:00:00
2856,2856,-0.0,0.0,19.71,0.0,2017-04-30 01:00:00
2857,2857,-0.0,0.0,18.83,0.0,2017-04-30 02:00:00
2858,2858,-0.0,0.0,16.94,0.0,2017-04-30 03:00:00
2859,2859,16.9304578186562,0.0,15.29,0.0,2017-04-30 04:00:00
2860,2860,100.0,0.0,15.11,15.6091108541422,2017-04-30 05:00:00
2861,2861,100.0,0.0,14.95,107.804555427071,2017-04-30 06:00:00
2862,2862,-0.0,0.0,15.74,200.0,2017-04-30 07:00:00
2863,2863,0.0,0.0,19.64,200.0,2017-04-30 08:00:00
2864,2864,0.0,0.0,23.32,200.0,2017-04-30 09:00:00
2865,2865,0.0,0.0,25.08,200.0,2017-04-30 10:00:00
2866,2866,0.0,0.0,28.91,200.0,2017-04-30 11:00:00
2867,2867,0.0,0.0,28.82,200.0,2017-04-30 12:00:00
2868,2868,0.0,0.0,28.81,200.0,2017-04-30 13:00:00
2869,2869,0.0,0.0,28.81,200.0,2017-04-30 14:00:00
2870,2870,0.0,0.0,28.81,200.0,2017-04-30 15:00:00
2871,2871,0.0,0.0,28.8,200.0,2017-04-30 16:00:00
2872,2872,0.0,68.7817782917155,30.04,200.0,2017-04-30 17:00:00
2873,2873,0.0,0.0,30.32,125.395686727984,2017-04-30 18:00:00
2874,2874,0.0,15.6091108541422,33.94,125.395686727984,2017-04-30 19:00:00
2875,2875,0.0,100.0,36.85,108.465228909328,2017-04-30 20:00:00
2876,2876,0.0,0.0,29.93,0.0,2017-04-30 21:00:00
2877,2877,-0.0,0.0,23.77,0.0,2017-04-30 22:00:00
2878,2878,-0.0,0.0,22.22,0.0,2017-04-30 23:00:00
2879,2879,0.0,0.0,23.21,0.0,2017-05-01 00:00:00
2880,2880,16.9304578186562,0.0,18.26,0.0,2017-05-01 01:00:00
2881,2881,0.0,0.0,18.43,15.6091108541422,2017-05-01 02:00:00
2882,2882,100.0,0.0,15.99,15.6091108541422,2017-05-01 03:00:00
2883,2883,100.0,0.0,16.83,107.804555427071,2017-05-01 04:00:00
2884,2884,0.0,0.0,23.19,200.0,2017-05-01 05:00:00
2885,2885,0.0,0.0,28.41,200.0,2017-05-01 06:00:00
2886,2886,0.0,0.0,31.95,200.0,2017-05-01 07:00:00
2887,2887,0.0,0.0,35.31,200.0,2017-05-01 08:00:00
2888,2888,0.0,0.0,42.33,200.0,2017-05-01 09:00:00
2889,2889,0.0,0.0,41.9,200.0,2017-05-01 10:00:00
2890,2890,0.0,0.0,43.9,200.0,2017-05-01 11:00:00
2891,2891,0.0,0.0,44.33,200.0,2017-05-01 12:00:00
2892,2892,0.0,0.0,45.48,200.0,2017-05-01 13:00:00
2893,2893,0.0,0.0,44.97,200.0,2017-05-01 14:00:00
2894,2894,0.0,0.0,45.57,200.0,2017-05-01 15:00:00
2895,2895,0.0,0.0,45.55,200.0,2017-05-01 16:00:00
2896,2896,0.0,84.3908891458578,45.83,200.0,2017-05-01 17:00:00
2897,2897,0.0,0.0,42.67,108.465228909328,2017-05-01 18:00:00
2898,2898,0.0,0.0,42.99,108.465228909328,2017-05-01 19:00:00
2899,2899,0.0,100.0,44.7,108.465228909328,2017-05-01 20:00:00
2900,2900,0.0,0.0,37.48,0.0,2017-05-01 21:00:00
2901,2901,-0.0,0.0,34.07,0.0,2017-05-01 22:00:00
2902,2902,-0.0,0.0,29.37,0.0,2017-05-01 23:00:00
2903,2903,-0.0,0.0,26.53,0.0,2017-05-02 00:00:00
2904,2904,-0.0,0.0,24.8,0.0,2017-05-02 01:00:00
2905,2905,-0.0,0.0,22.77,0.0,2017-05-02 02:00:00
2906,2906,100.0,0.0,21.08,0.0,2017-05-02 03:00:00
2907,2907,100.0,0.0,20.5,92.1954445729289,2017-05-02 04:00:00
2908,2908,16.9304578186562,0.0,21.72,184.390889145858,2017-05-02 05:00:00
2909,2909,0.0,0.0,28.1,200.0,2017-05-02 06:00:00
2910,2910,0.0,0.0,35.07,200.0,2017-05-02 07:00:00
2911,2911,0.0,0.0,43.41,200.0,2017-05-02 08:00:00
2912,2912,0.0,0.0,43.06,200.0,2017-05-02 09:00:00
2913,2913,0.0,0.0,45.63,200.0,2017-05-02 10:00:00
2914,2914,0.0,0.0,45.62,200.0,2017-05-02 11:00:00
2915,2915,0.0,0.0,45.38,200.0,2017-05-02 12:00:00
2916,2916,0.0,0.0,45.36,200.0,2017-05-02 13:00:00
2917,2917,0.0,0.0,45.32,200.0,2017-05-02 14:00:00
2918,2918,0.0,0.0,45.63,200.0,2017-05-02 15:00:00
2919,2919,0.0,0.0,45.47,200.0,2017-05-02 16:00:00
2920,2920,0.0,100.0,46.74,200.0,2017-05-02 17:00:00
2921,2921,0.0,0.0,42.48,91.5347710906719,2017-05-02 18:00:00
2922,2922,0.0,0.0,43.37,91.5347710906719,2017-05-02 19:00:00
2923,2923,0.0,84.3908891458578,42.95,91.5347710906719,2017-05-02 20:00:00
2924,2924,0.0,0.0,38.91,0.0,2017-05-02 21:00:00
2925,2925,-0.0,0.0,35.81,0.0,2017-05-02 22:00:00
2926,2926,-0.0,0.0,26.48,0.0,2017-05-02 23:00:00
2927,2927,-0.0,0.0,23.67,0.0,2017-05-03 00:00:00
2928,2928,-0.0,0.0,22.26,0.0,2017-05-03 01:00:00
2929,2929,100.0,0.0,19.44,0.0,2017-05-03 02:00:00
2930,2930,16.9304578186562,0.0,20.84,92.1954445729289,2017-05-03 03:00:00
2931,2931,100.0,0.0,19.74,107.804555427071,2017-05-03 04:00:00
2932,2932,-0.0,0.0,21.1,200.0,2017-05-03 05:00:00
2933,2933,0.0,0.0,27.48,200.0,2017-05-03 06:00:00
2934,2934,0.0,0.0,29.91,200.0,2017-05-03 07:00:00
2935,2935,0.0,0.0,35.48,200.0,2017-05-03 08:00:00
2936,2936,0.0,0.0,36.46,200.0,2017-05-03 09:00:00
2937,2937,0.0,0.0,38.91,200.0,2017-05-03 10:00:00
2938,2938,0.0,0.0,38.8,200.0,2017-05-03 11:00:00
2939,2939,0.0,0.0,38.87,200.0,2017-05-03 12:00:00
2940,2940,0.0,0.0,38.76,200.0,2017-05-03 13:00:00
2941,2941,0.0,0.0,38.67,200.0,2017-05-03 14:00:00
2942,2942,0.0,0.0,38.92,200.0,2017-05-03 15:00:00
2943,2943,0.0,0.0,39.11,200.0,2017-05-03 16:00:00
2944,2944,0.0,100.0,39.88,200.0,2017-05-03 17:00:00
2945,2945,0.0,0.0,36.33,91.5347710906719,2017-05-03 18:00:00
2946,2946,0.0,0.0,36.42,91.5347710906719,2017-05-03 19:00:00
2947,2947,0.0,84.3908891458578,40.56,91.5347710906719,2017-05-03 20:00:00
2948,2948,-0.0,0.0,31.48,0.0,2017-05-03 21:00:00
2949,2949,-0.0,0.0,29.13,0.0,2017-05-03 22:00:00
2950,2950,-0.0,0.0,25.28,0.0,2017-05-03 23:00:00
2951,2951,-0.0,0.0,23.28,0.0,2017-05-04 00:00:00
2952,2952,-0.0,0.0,22.17,0.0,2017-05-04 01:00:00
2953,2953,16.9304578186562,0.0,21.69,0.0,2017-05-04 02:00:00
2954,2954,100.0,0.0,21.09,15.6091108541422,2017-05-04 03:00:00
2955,2955,100.0,0.0,21.29,107.804555427071,2017-05-04 04:00:00
2956,2956,-0.0,0.0,24.49,200.0,2017-05-04 05:00:00
2957,2957,0.0,0.0,30.43,200.0,2017-05-04 06:00:00
2958,2958,0.0,0.0,35.11,200.0,2017-05-04 07:00:00
2959,2959,0.0,0.0,37.64,200.0,2017-05-04 08:00:00
2960,2960,0.0,15.6091108541422,39.89,200.0,2017-05-04 09:00:00
2961,2961,0.0,0.0,38.28,183.069542181344,2017-05-04 10:00:00
2962,2962,0.0,1.4210854715202e-14,38.33,183.069542181344,2017-05-04 11:00:00
2963,2963,0.0,-2.8421709430404e-14,38.45,183.069542181344,2017-05-04 12:00:00
2964,2964,0.0,0.0,38.34,183.069542181344,2017-05-04 13:00:00
2965,2965,0.0,0.0,38.32,183.069542181344,2017-05-04 14:00:00
2966,2966,0.0,0.0,38.2,183.069542181344,2017-05-04 15:00:00
2967,2967,0.0,0.0,38.4,183.069542181344,2017-05-04 16:00:00
2968,2968,0.0,100.0,40.13,183.069542181344,2017-05-04 17:00:00
2969,2969,0.0,0.0,38.76,74.6043132720158,2017-05-04 18:00:00
2970,2970,0.0,0.0,38.47,74.6043132720158,2017-05-04 19:00:00
2971,2971,0.0,68.7817782917155,43.27,74.6043132720158,2017-05-04 20:00:00
2972,2972,0.0,0.0,36.27,0.0,2017-05-04 21:00:00
2973,2973,-0.0,0.0,29.56,0.0,2017-05-04 22:00:00
2974,2974,-0.0,0.0,25.6,0.0,2017-05-04 23:00:00
2975,2975,-0.0,0.0,23.8,0.0,2017-05-05 00:00:00
2976,2976,-0.0,0.0,21.24,0.0,2017-05-05 01:00:00
2977,2977,16.9304578186562,0.0,20.13,0.0,2017-05-05 02:00:00
2978,2978,100.0,0.0,18.51,15.6091108541422,2017-05-05 03:00:00
2979,2979,100.0,0.0,19.3,107.804555427071,2017-05-05 04:00:00
2980,2980,-0.0,0.0,21.02,200.0,2017-05-05 05:00:00
2981,2981,0.0,0.0,27.87,200.0,2017-05-05 06:00:00
2982,2982,0.0,0.0,35.17,200.0,2017-05-05 07:00:00
2983,2983,0.0,0.0,36.89,200.0,2017-05-05 08:00:00
2984,2984,0.0,0.0,39.58,200.0,2017-05-05 09:00:00
2985,2985,0.0,0.0,41.33,200.0,2017-05-05 10:00:00
2986,2986,0.0,31.2182217082845,42.19,200.0,2017-05-05 11:00:00
2987,2987,0.0,0.0,41.49,166.139084362688,2017-05-05 12:00:00
2988,2988,0.0,0.0,41.04,166.139084362688,2017-05-05 13:00:00
2989,2989,0.0,0.0,40.24,166.139084362688,2017-05-05 14:00:00
2990,2990,0.0,0.0,39.62,166.139084362688,2017-05-05 15:00:00
2991,2991,0.0,0.0,39.68,166.139084362688,2017-05-05 16:00:00
2992,2992,0.0,100.0,42.64,166.139084362688,2017-05-05 17:00:00
2993,2993,0.0,0.0,38.62,57.6738554533596,2017-05-05 18:00:00
2994,2994,0.0,0.0,33.76,57.6738554533596,2017-05-05 19:00:00
2995,2995,0.0,53.1726674375733,36.51,57.6738554533596,2017-05-05 20:00:00
2996,2996,-0.0,0.0,30.92,0.0,2017-05-05 21:00:00
2997,2997,-0.0,0.0,30.16,0.0,2017-05-05 22:00:00
2998,2998,-0.0,0.0,26.94,0.0,2017-05-05 23:00:00
2999,2999,-0.0,0.0,24.89,0.0,2017-05-06 00:00:00
3000,3000,-0.0,0.0,22.3,0.0,2017-05-06 01:00:00
3001,3001,-0.0,0.0,18.63,0.0,2017-05-06 02:00:00
3002,3002,-0.0,0.0,17.12,0.0,2017-05-06 03:00:00
3003,3003,100.0,0.0,15.15,0.0,2017-05-06 04:00:00
3004,3004,100.0,0.0,14.14,92.1954445729289,2017-05-06 05:00:00
3005,3005,16.9304578186562,0.0,16.78,184.390889145858,2017-05-06 06:00:00
3006,3006,0.0,0.0,24.22,200.0,2017-05-06 07:00:00
